epoch;loss;val_loss
0;32.03774562941558;21.938505355347978
1;23.48027023813493;19.040605189952444
2;20.41842102174054;17.809431349977533
3;19.052844731939597;16.473663847497168
4;17.749887466963543;15.303648106595302
5;17.016614848751665;14.581501788281379
6;16.118492341925254;13.89353350375561
7;15.671151859619515;13.042826850363548
8;15.27176515846018;14.397710424788455
9;14.762931918138719;13.293917361726152
10;14.493401387257824;13.160526437962309
11;13.943736874606495;12.877632136040546
12;13.906830430186245;13.703633841047896
13;13.552299117438064;12.397878088849657
14;13.191788243901065;12.941839400758134
15;12.831237074737777;12.417232843155556
16;12.662670850975816;13.097231616365148
17;12.596149944330998;11.847096732322205
18;12.18512930650688;12.10347426698563
19;12.016898625388583;12.456701420723125
20;12.05256473296491;12.358393268382295
21;11.539234034196694;12.359892454553158
22;11.477789698199512;12.14136032855257
23;11.572590845793314;12.02710820258932
24;11.31057553456513;12.38018341774636
25;11.239910310463525;11.9855059359936
26;10.972751700827075;12.026341144074784
27;10.871317548977416;12.12319851936178
28;11.048653300280543;11.841045146292828
29;10.688826206920977;12.110615674485551
30;10.40647195997041;11.619410367722207
31;10.66218111501279;12.080200012694014
32;10.467076100413195;12.121773572678261
33;10.292901271547235;11.7194246738515
34;10.149043465975078;11.972766115310344
35;10.151704175886572;11.957708536310399
36;10.003885730637544;11.262056802181487
37;9.823670010256754;11.556566694949536
38;10.089323367946395;11.760577709116834
39;9.813500368388633;11.681926661349358
40;9.650724297330063;11.833915035775368
41;9.717722377379218;12.179666742365411
42;9.738784182291498;11.188217518177439
43;9.576867273076328;11.653696364544807
44;9.558150304898046;11.122078639395694
45;9.354060346397702;11.484372529577701
46;9.275249343807415;12.201702432429537
47;9.08699329011732;11.269363994294025
48;9.27302465236349;11.711470862652392
49;9.27880227488054;11.430475516522185
50;9.03720520754548;12.075375947546451
51;9.08054352184096;11.95979513513281
52;8.901348454389609;11.487454850622948
53;8.929357180006567;11.585950133648325
54;8.86597308301686;11.190385684053949
55;9.004336757663465;11.086611519468592
56;8.809512415196913;11.6170494556427
57;8.543769105849796;12.172376259844354
58;8.678459791347597;11.157044040395858
59;8.614437208159673;11.619638179210906
60;8.58556470553021;11.366458005093513
61;8.685693760916472;11.598715624910719
62;8.236912587963907;11.58571628814048
63;8.32846539849608;12.049350753743598
0;8.852939493808472;11.851221490413584
1;8.924625768899517;11.781398745293313
2;8.916903401469137;11.8850067270563
3;8.88379318715474;11.494684792579488
4;8.69066732181564;11.778158573394126
5;8.49246595851268;11.207660867812786
6;8.758542930775679;11.344005721680661
7;8.387033493253723;11.126836670205948
8;8.505004085715555;11.474492047695403
9;8.519415707800459;11.693985604225322
10;8.35404726321703;12.370146391239572
11;8.262269486881852;11.82786444653856
12;8.108857930805634;11.648170572646121
13;8.251918913998802;11.086459725461108
14;8.266212792431183;11.433961853067926
15;8.0338356252444;11.820604030122148
16;8.012726474416658;11.845288357836134
17;8.150169034669421;11.915826898940066
18;8.063442347591028;12.07079768434484
19;7.884629244599224;11.885860661242871
20;8.031457279887052;11.984667575105707
21;7.91172021912738;11.501080609382466
22;8.021138934854646;12.379850671646443
23;8.048398423336986;11.746487871129462
24;7.849132776904271;11.009018826991953
25;8.027827260569278;11.803502432843471
26;7.811589649745396;11.731742782795683
27;7.790064396283595;11.716051466921543
28;7.78233087562409;12.414373905100721
29;7.7399310866732645;12.376028202949687
30;7.711961956258636;11.901690751948255
31;7.718139343542368;11.433393595066477
32;7.567507156958947;11.949693875109896
33;7.733034041345753;11.71947037666402
34;7.546246309967809;11.967878351820277
35;7.538847280827553;11.506929605565173
36;7.45109104262004;11.592091687182164
37;7.71997697332492;11.92111108150888
38;7.610452304141307;11.595682823911627
39;7.524615150431411;11.586579520651634
40;7.1074538934739255;10.63847132439309
41;6.727263649030868;10.397295754006569
42;6.409787991478093;10.313623205144355
43;6.061708816870961;10.239473124767871
44;5.93173998444412;10.293115950645284
45;5.988250727803598;10.512088169442846
46;5.988356210861732;10.248055605178184
47;6.055636234713302;10.205898358466778
48;5.910508179891085;10.26648320543005
49;5.665358827952944;10.23782471393017
50;5.85468632798773;10.327186589545391
51;5.700330563554286;10.276331622549828
52;5.559476798951548;10.129955834530769
53;5.73629634894124;10.103003080855025
54;5.8151516200310915;9.681911592787884
55;5.657283065305295;9.949343032025276
56;5.703517513671253;10.193432516240058
57;5.600802570553682;10.482399656417522
58;5.397850913472139;10.43626300324785
59;5.437974197812577;10.394158901052272
60;5.255433954813334;10.062405434060604
61;5.278175393592314;10.250117722977983
62;5.603727233634134;10.466719388961792
63;5.27511121401198;10.33512522058284
64;5.257136802385586;10.128015604424984
65;5.328397832162821;10.487938693229188
66;5.211532305296761;10.440596413105093
67;5.342953196427169;10.592146259673099
68;5.3521648597663996;10.268376723248908
69;5.26089238334488;10.395300393408917
70;5.221386147025001;10.007723443051601
71;5.0660248219267485;9.866326687183786
72;4.970181637979082;10.260805695614916
73;5.129816481644802;10.288538798372796
74;5.235549687584323;10.30007012854231
