epoch;loss;val_loss
0;6.185661440848303;3.1133000057808218
0;3.1844855834368406;2.487099731988448
1;2.6440770357190373;2.1493649495476705
2;2.3141076698772736;1.9362739197073136
3;2.1166266086913397;1.8027759676470476
4;2.016843206053778;1.8197542057636586
5;1.8631099890137366;1.601688873799727
6;1.7859284694004167;1.5829821962086275
7;1.7043021998836754;1.5920225510144617
8;1.6370546146637268;1.5288916788796052
9;1.5951292968517996;1.635700599076276
10;1.5790396558454776;1.5388131214973124
11;1.504867940694705;1.640287507982815
12;1.4618553556171312;1.4757486193336267
13;1.4363567870589753;1.4774031194454846
14;1.408573964130684;1.3856956932076159
15;1.4037634168997053;1.4280640185676157
16;1.357346940473932;1.3726027352924652
17;1.3283075126851747;1.3834007459687676
18;1.3277505240888725;1.4053365700942948
19;1.2844797793977327;1.3395447510289635
20;1.2587083765209524;1.3591533188513893
21;1.2814503191206907;1.3469740837653053
22;1.2304800522997343;1.4589803616869896
23;1.2199729166206268;1.4078820064504516
24;1.1973135476775005;1.3260430295398846
25;1.197445184477196;1.3515630076953116
26;1.1694048505545505;1.380186576695047
27;1.1525819486373368;1.2769613850184462
28;1.170152157738445;1.4298446412312793
29;1.1609462536796793;1.4199060119568983
30;1.1449226756756024;1.4895635874752693
31;1.132770355558045;1.3422362693251773
32;1.1108574387044718;1.2588718129909613
33;1.131974142362184;1.4041678555668358
34;1.1328185886136108;1.3555324713495327
35;1.1053933934558724;1.3639689131296255
36;1.0870319712228556;1.4025329577731576
37;1.0794284413242121;1.3026734407254081
38;1.0921709716160803;1.295401397255812
39;1.0635992385921174;1.2838363386491403
40;1.0493783123486256;1.332513387728343
41;1.0630056515617539;1.3597680597023212
42;1.0496582932732577;1.3240798382875434
43;1.0493859599299382;1.3365907787400133
44;1.051897834209117;1.2763009483721806
45;1.038446726191989;1.3466049346295907
46;1.0182634937272077;1.3140616560165577
47;1.0307141805824553;1.3380837296260233
48;0.8603833925631902;1.167797044138698
49;0.7972643370534409;1.1402461121386704
50;0.7657995487076102;1.1762524615116616
51;0.7451283319328716;1.18386961696022
52;0.7379888188075774;1.134597717201646
53;0.7287756209851289;1.105222611204985
54;0.7041875612349322;1.1090536347545563
55;0.7081127671227918;1.1104162185637152
56;0.6871696108721667;1.105792507579062
57;0.6739068221136986;1.0863086631830363
58;0.6701048019329418;1.1302436414488497
59;0.6589601141326972;1.1254794416042733
60;0.6491831110536416;1.118001464903753
61;0.6581785513530443;1.1122793137509237
62;0.6389263285308516;1.076840542565613
63;0.6423710669222826;1.097058056918456
64;0.6326403118844682;1.1116422938959882
65;0.6281508190996142;1.1083506869381283
66;0.6369022145075088;1.0850222252787434
67;0.6201866296526158;1.0988270385778525
68;0.6265404979782686;1.1186869411435436
69;0.618979521778539;1.0874519594571488
70;0.6199652161593144;1.0996522720116266
71;0.6145159147385507;1.0904552875793874
72;0.5985523885164498;1.0837216221971466
73;0.5968065981471223;1.1253346950911425
74;0.6033701926690882;1.1113430870159027
75;0.5921914200085673;1.1007852530913715
76;0.5942614288785061;1.0898554764668094
77;0.581438676461502;1.1091844514709583
78;0.566331515694868;1.1103286146818794
79;0.563108379641517;1.1041969693250915
80;0.5651062273335712;1.0895339308485867
81;0.5588723732384775;1.0953612163274444
82;0.5625776254949;1.0997720649615328
0;0.8674819531951193;1.2286934719923983
1;0.9338438960680661;1.2948581608819132
2;0.9500496095287562;1.3870459400954094
3;0.9897746015864353;1.3220435888531374
4;0.9817080190932178;1.246529162388275
5;0.9697746081771247;1.3263235936827837
6;0.9736518044486413;1.2879158976203937
7;0.9567474974167391;1.3838858348641165
8;0.9812020255973715;1.3029633525380477
9;0.9772409970962117;1.305194475653178
10;0.9668878399567139;1.3306121193868592
11;0.9796626652632605;1.2590261253523316
12;0.9693587735094832;1.3146290336860056
13;0.986819987839029;1.294692580573221
14;0.974665909854866;1.2723279495369941
15;0.9597585438943951;1.3689348820975438
16;0.823851274061824;1.1872277941534863
17;0.7418051593651834;1.167911300893853
18;0.7302219031088771;1.118290960031716
19;0.7175543533023043;1.118252677016239
20;0.6797351484853295;1.1110053098596193
21;0.6663999398833507;1.0891150910168248
22;0.6628915874651626;1.0921178785635826
23;0.6482065768535498;1.0822311490774155
24;0.644327548231836;1.1142548318693344
