epoch;loss;val_loss
53;9.252630291624467;10.900081654155956
54;9.091304613246312;11.066389173619887
55;9.168356020624937;10.662148200764376
56;9.017205939420451;11.115906688746284
57;9.008161010321787;10.93804190860075
58;8.978669000758519;10.743047788563896
59;8.875348867689642;10.509946075607749
60;8.795843779486502;10.961153648881352
61;8.879039777432336;10.757956840711481
62;8.653907197472313;11.05987455704633
63;8.825241425050795;10.803745522218591
64;8.64478969833988;10.598521097968606
65;8.664083867461164;10.814835378702949
66;8.583790707678515;10.50696484481587
67;8.530003222159083;10.838031167142532
68;8.54885946687526;10.673712647662443
69;8.510783606043038;10.602740767422844
70;8.406730377007648;10.601142792140736
71;8.401666355549079;10.66030389841865
72;8.4253267621682;10.933291614756865
73;8.33994560202834;11.035148724387673
74;8.386827360487548;10.79891932291143
75;8.270679202149292;10.679790008769317
76;8.260793825471843;10.69462356006398
77;8.33113629592709;11.014040021335378
78;8.205648380036935;10.794084490046782
79;8.225587624932057;10.731465775826399
80;8.252998973619594;10.72673256257001
81;8.229753400384183;10.72625631865333
82;7.351520918962288;9.880827111356398
83;7.027274651090035;9.649722732515896
84;6.784997415602816;9.283335314778721
85;6.641195687398121;9.041043312409345
86;6.4569055696618145;9.680040637885822
87;6.417226163600072;9.647653763434466
88;6.3297821811304456;9.584034369272345
89;6.279938399812245;9.585592270598692
90;6.13049376223011;9.731673042914446
91;6.202956382859631;9.644099879615448
92;6.182800911554252;9.448831947410808
93;6.076475580966701;9.520296025276185
94;6.042961610470665;9.541195251661188
95;6.032774877717911;9.550165185507606
96;6.033596593714269;9.400777183560765
97;6.032337007067149;9.513859071451074
98;5.867205543231231;9.395284378528595
99;5.90165589267933;9.552349017648137
100;5.75614381842328;9.385667051637874
101;5.754280273518296;9.300897898393519
102;5.741039080688784;9.043214121986837
103;5.575273361617697;9.30741977411158
104;5.627410476441198;9.431766429718802
105;5.616960654096151;9.40984382909887
0;7.831746703460889;10.216262514450971
1;8.029413967780686;10.667682886123657
2;8.020327677068227;10.571184062256533
3;7.88272408395749;10.349276205371408
4;7.973254567322454;10.499568264624651
5;7.932339558301954;10.571735445190878
6;7.933572219086219;10.317829934989705
7;8.093637717576213;10.581081622488359
8;7.962618647069474;10.448626185865963
9;8.007414802647173;11.088669835118687
10;7.951238703856361;10.840172582514146
11;7.974404480465243;10.26444637635175
12;7.760936778224769;10.235338623383466
13;8.00013297647768;10.538187282225666
14;7.797231805843213;10.633591637891882
15;7.749786915591357;10.662371002225315
16;6.919486152579735;9.70033133240307
17;6.595229660187889;9.339535696366253
18;6.342641725303139;9.488327361205044
19;6.249942178609054;9.568927992792691
20;6.172451210095871;9.574368913734661
21;6.136118715932402;9.615114036027123
22;6.093761310677566;9.565958983056685
23;5.999353577192664;9.524142843134262
24;5.942651285628147;9.210262891124277
25;5.879894787292778;9.501643639452316
26;5.8192346987747845;9.482778578646043
27;5.7716805248197;9.444284049202414
28;5.692702640828603;9.468887174830718
29;5.760415568169463;9.549428943325491
30;5.783193606156704;9.447373666482813
31;5.691272313826641;9.313663118727067
32;5.620322208565476;9.581079757213592
33;5.6507044259175245;9.500374547874227
34;5.538871823160756;9.467766971097273
35;5.563087729577862;9.460077041738174
36;5.469940472464791;9.045001470341402
37;5.549916636942449;9.444788115164814
38;5.503578298648317;9.525284174961202
39;5.3868940634837505;9.595208792125478
40;5.549341059595966;9.587209177017211
41;5.303679719199517;9.591693233742433
42;5.414035550968585;9.588477939016679
43;5.417272299948933;9.557492769465727
44;5.4508407204340825;9.48039362781188
45;5.346585248617173;9.485553747064927
46;5.297057902302511;9.686191000307307
47;5.3041066289180705;9.66112166222404
48;5.211074756243078;9.384451178242179
49;5.3344958390287465;9.536325490124085
50;5.211408984194446;9.355639546758988
51;5.160234182713815;9.467966760957943
52;5.106392471925247;9.566897910833358
53;5.035813942252255;9.446017289512298
54;4.947269163508323;9.50809134385165
55;5.034850251673284;9.496060322312747
56;4.982080540390461;9.483175492987913
0;6.815463138056354;10.222266284157248
1;7.181993570328854;10.597393434187945
2;7.43853713858211;10.61340439600103
3;7.443080038362551;10.320784017618966
4;7.441370083891337;10.64069848691716
5;7.459747503551273;10.627994602568009
6;7.483080845067454;10.587024506400613
7;7.439890989410441;10.487827556974748
8;7.487759728120233;11.026135840135462
9;7.60406168877579;10.620861345178941
10;7.469620090581399;10.5998874762479
11;7.577764125741208;10.467675234990962
12;7.449435898335571;10.640303740080665
13;7.451651299729193;10.622081617748035
14;7.555842309276732;10.550260041741764
15;7.470326511036883;10.69849380605361
16;6.603711395268599;9.85180981650072
17;6.256266621248194;9.444333643773023
18;6.087402678756705;9.650934573482065
19;5.974713720611337;9.738784617886823
20;5.951929311489022;9.601334665452733
21;5.785489728291757;9.526033658841078
22;5.725966122733125;9.798541266777937
23;5.600192405794069;9.672247425948873
24;5.548881556982015;9.367832524986827
25;5.554908187774467;9.662160978597754
26;5.5185400486649305;9.510147467781517
27;5.489871042957947;9.50288906342843
28;5.495108101373698;9.57662214286187
29;5.452256113061565;9.521013790018419
30;5.323580294659321;9.570714774201898
31;5.417398055348874;9.353812301509521
32;5.311260603815608;9.630056827208575
33;5.252071825292844;9.529929123205298
34;5.162935927436705;9.420729054773554
35;5.148248419779722;9.603912896969739
36;5.113190364323094;9.124574469468174
37;5.137106531236465;9.513594126701355
38;5.167143068608098;9.669049441463807
39;5.147084580785904;9.599999694964465
40;5.070660552027688;9.532943543265848
41;5.1415502866720475;9.499747903908
42;5.017082867714338;9.711453369084527
43;4.9602449587163004;9.640115869746488
44;5.098904220590689;9.622256997753592
45;5.04681890312723;9.386208988638485
46;5.033962449281912;9.73601719105945
47;4.96954860792356;9.547906033782398
48;5.014972444681442;9.33928658471388
49;4.985019450674319;9.532904591981103
50;4.952248314494121;9.438715691426221
51;4.927783292369801;9.542022240161895
52;4.823151241171553;9.572296989665311
53;4.704142944381153;9.499963310886832
54;4.724290991469922;9.536189068766202
55;4.766601265509987;9.475593204358045
56;4.67967288012538;9.454086536519668
0;22.70672663223482;15.271957515267765
1;15.96294799818263;13.823949864331414
2;14.179410509777977;13.006767250509823
3;13.061013005135898;12.302517701597775
4;12.203380157637987;12.078434414022109
5;11.587950252142775;11.916818606152255
6;11.21880863980357;11.402504702175365
7;10.90510127328455;11.309447636323817
8;10.600418888541345;11.156902747294483
9;10.339598967333554;11.26555358802571
10;10.25517205285528;11.116590741101433
11;9.95047386389706;10.461411909496084
12;9.850118534256515;10.712766854903277
13;9.578120383585707;10.71982907968409
14;9.641893691138577;10.835899779375861
15;9.425547837855252;10.674559890522676
16;9.335462347235804;10.649769398745368
17;9.154741379905685;10.070927359076107
18;9.151700699976672;10.565608173258164
19;8.992845932606127;10.24426823573954
20;8.807581809532929;10.581603317400988
21;8.917730398586459;10.529998841005213
22;8.858957572832349;10.484775287964764
23;8.740057410718707;10.39594842826619
24;8.727401935442513;10.267400494743796
25;8.498095788332751;10.361201226010042
26;8.586742551848694;10.318235968140995
27;8.516859541693643;10.338447752069024
28;8.509632549881456;10.224733782515806
29;8.331170451968152;10.504998930762795
30;8.451013248175599;10.380270631173078
31;8.484430478643077;10.187999788452597
32;8.326652888356168;10.604352367625516
33;7.519750739359141;9.576513145951663
34;7.245764639276052;9.503924395056332
35;7.064816651997344;9.418865090257981
36;6.975705671934457;8.976474401530098
37;6.749150880427793;9.47464163724114
38;6.805062830126555;9.390759165146772
39;6.60690668315951;9.43303762884701
40;6.6244348956364165;9.337854975812576
41;6.578947696383628;9.348397384671603
42;6.461257889793273;9.503503441109377
43;6.387184829830152;9.337834910785451
44;6.472919311661381;9.32281336994732
45;6.411875174303113;9.279041644404916
46;6.405618807079187;9.33520028591156
47;6.3159732430636195;9.181504389117746
48;6.257876735688241;9.068232284573948
49;6.2273505300047365;9.338907090355368
50;6.291112301393706;9.056405762363882
51;6.163408204562463;9.11842964326634
52;6.095911766122203;9.155601569484261
53;6.132196198510407;9.083512689786799
54;6.059309363242009;9.136767911911011
55;5.9610935182881235;9.144487595558166
56;5.985875981448781;9.114201015584609
